bureaucracy,(the federal BUREAUCRACY so that)
branch,(the executive BRANCH also needs)
taking,(the discoveries TAKING place in) (will keep TAKING actions that)
issue,(the defining ISSUE of our) (of this ISSUE is still)
selflessness,(the courage SELFLESSNESS and teamwork)
influence,(the corrosive INFLUENCE of money) (that our INFLUENCE has waned)
chip,(the computer CHIP and the)
helped,(the company HELPED the college) (years that HELPED develop the)
under,(the colors UNDER which more) (you make UNDER $250000 a)
design,(the college DESIGN courses in)
trade,(the bipartisan TRADE agreements we) (weve brought TRADE cases against) (of a TRADE enforcement unit)
products,(the best PRODUCTS on earth) (making your PRODUCTS here and) (to sell PRODUCTS all over) (for american PRODUCTS and i) (invent new PRODUCTS and create) (selling her PRODUCTS all over) (up for PRODUCTS they cant)
ones,(the best ONES applause and) (leave healthy ONES untouched new) (the only ONES who were) (youre the ONES struggling with) (youre the ONES who need)
behavior,(the bad BEHAVIOR it was) (prevent irresponsible BEHAVIOR applause rules)
regime,(the assad REGIME will soon) (one the REGIME is more)
within,(the america WITHIN our reach) (down vote WITHIN 90 days)
qaeda,(the al QAEDA operatives who)
lending,(the abusive LENDING and packaging)
lesson,(thats the LESSON weve learned)
cheaper,(thats cleaner CHEAPER and full) (cleaner and CHEAPER proving that)
bargain,(thats a BARGAIN worth making)
lead,(that will LEAD directly to) (universities could LEAD to new) (to afghan LEAD will continue) (policies that LEAD to strong)
students,(that when STUDENTS dont walk) (diploma when STUDENTS are not) (that all STUDENTS stay in) (to help STUDENTS finish more) (talented hardworking STUDENTS in this)
rescued,(that were RESCUED by taxpayers)
once,(that was ONCE divided about)
trusted,(that unit TRUSTED each other)
out,(that turned OUT the best) (put millions OUT of work) (and lay OUT a blueprint) (to drop OUT they do) (well run OUT of money) (action are OUT of excuses) (natural gas OUT of shale) (dont pan OUT some companies) (to write OUT a living) (bailing you OUT ever again) (to look OUT for them) (losing $40 OUT of each) (you look OUT for the) (that spun OUT of control)
generations,(that this GENERATIONS success is) (because past GENERATIONS felt a)
generation,(that this GENERATION of heroes) (a new GENERATION of high-tech) (when another GENERATION of heroes) (in a GENERATION but challenges)
seal,(that the SEAL team took)
payoffs,(that the PAYOFFS on these)
department,(that the DEPARTMENT of defense)
assad,(that the ASSAD regime will)
millions,(that put MILLIONS out of) (will be MILLIONS of new) (time when MILLIONS of americans) (that saves MILLIONS of middle-class) (weve opened MILLIONS of new) (so were MILLIONS of innocent) (never forget MILLIONS of americans) (rates than MILLIONS of middle-class)
alive,(that promise ALIVE no challenge)
aspiring,(that prevent ASPIRING entrepreneurs from)
watching,(that people WATCHING tonight have) (behind you WATCHING your back)
food,(that our FOOD is safe)
destiny,(that our DESTINY is stitched)
women,(that means WOMEN should earn) (or charge WOMEN differently than) (men and WOMEN christians muslims) (men and WOMEN in uniform) (separated the WOMEN and children)
cancer,(that kill CANCER cells but)
piling,(that kept PILING up in)
wont,(that it WONT add to)
giving,(that includes GIVING them the)
you,(that if YOU worked hard) (worked hard YOU could do) (yourselves what YOU can do) (to help YOU succeed applause) (outsource jobs YOU shouldnt get) (american manufacturer YOU should get) (tax deduction YOU get for) (and if YOU want to) (left town YOU should get) (i promise YOU -– america) (running now YOU need to) (notice if YOU cant stop) (the funding YOU get from) (away applause YOU see an) (so far YOU havent acted) (projects but YOU need to) (so if YOU are a) (bills if YOU fail –-) (not bailing YOU out ever) (rule if YOU make more) (a year YOU should not) (a year YOU shouldnt get) (hand if YOU make under) (relief now YOU can call) (warfare all YOU want but) (broken can YOU blame them) (who tells YOU otherwise anyone) (who tells YOU that america) (troops when YOU put on) (into battle YOU look out) (next to YOU or the) (the fight YOU rise or) (other because YOU cant charge) (danger unless YOU know that) (somebody behind YOU watching your) (strong thank YOU god bless) (god bless YOU and god)
guess,(that i GUESS it was)
dignity,(that human DIGNITY cannot be) (rights and DIGNITY of all)
vets,(that hire VETS michelle and)
served,(that have SERVED our own) (as theyve SERVED us that)
triumphed,(that had TRIUMPHED over a)
ahead,(that goal AHEAD of schedule) (one step AHEAD of our)
american,(that every AMERICAN had a) (the basic AMERICAN promise that) (values but AMERICAN values and) (since 2005 AMERICAN manufacturers are) (built on AMERICAN manufacturing american) (american manufacturing AMERICAN energy skills) (skills for AMERICAN workers and) (renewal of AMERICAN values now) (begins with AMERICAN manufacturing on) (bet on AMERICAN workers we) (bet on AMERICAN ingenuity and) (tonight the AMERICAN auto industry) (second no AMERICAN company should) (youre an AMERICAN manufacturer you) (easier for AMERICAN businesses to) (customers for AMERICAN goods in) (markets for AMERICAN products and) (advantage over AMERICAN manufacturing when) (want every AMERICAN looking for) (arent yet AMERICAN citizens many) (children are AMERICAN through and) (to new AMERICAN jobs and) (and new AMERICAN industries and) (right now AMERICAN oil production) (source of AMERICAN energy applause) (over today AMERICAN consumers finally) (to the AMERICAN values of) (both the AMERICAN people know) (percent of AMERICAN families your) (of the AMERICAN people applause) (murderer with AMERICAN blood on) (renewal of AMERICAN leadership can) (worked with AMERICAN businesses to) (latino native AMERICAN conservative liberal)
exactly,(that details EXACTLY how youll)
everybody,(that benefited EVERYBODY from the) (responsibility from EVERYBODY weve all)
insider,(that bans INSIDER trading by)
55,(that at 55 no one)
raising,(that are RAISING wages and)
judicial,(that all JUDICIAL and public)
god,(thank you GOD bless you) (you and GOD bless the)
american-made,(than in AMERICAN-MADE energy over)
secretary,(than his SECRETARY do we) (as his SECRETARY in taxes) (bushs defense SECRETARY and hillary)
card,(than credit CARD debt this) (a credit CARD company the)
major,(than any MAJOR car company) (firms violate MAJOR anti-fraud laws)
million,(than a MILLION of our) (nearly 4 MILLION jobs and) (another 4 MILLION before our) (than 3 MILLION jobs applause) (with a MILLION jobs at) (train 2 MILLION americans with) (power 3 MILLION homes and) (of a MILLION homes a) (on 160 MILLION working americans) (than $1 MILLION a year) (earning a MILLION dollars a)
percent,(than 1 PERCENT of what) (than 75 PERCENT of our) (only 2 PERCENT of the) (wealthiest 2 PERCENT of americans) (than 30 PERCENT in taxes) (like 98 PERCENT of american)
trillion,(than $2 TRILLION and weve) (than $2 TRILLION in cuts) (nearly $1 TRILLION more on) (half a TRILLION dollars in)
break,(temporary tax BREAK for the) (a tax BREAK i dont)
otherwise,(tells you OTHERWISE anyone who)
businesses,(technology made BUSINESSES more efficient) (22 months BUSINESSES have created) (stop rewarding BUSINESSES that ship) (for american BUSINESSES to sell) (partnerships between BUSINESSES like siemens) (skills that BUSINESSES are looking) (start new BUSINESSES defend this) (and small BUSINESSES so lets) (to small BUSINESSES that are) (in helping BUSINESSES get new) (and give BUSINESSES incentives to) (to the BUSINESSES that still) (with american BUSINESSES to secure)
extract,(technologies to EXTRACT all this)
pan,(technologies dont PAN out some)
regulations,(tear down REGULATIONS that prevent) (need smart REGULATIONS to prevent) (that some REGULATIONS are outdated) (approved fewer REGULATIONS in the) (rid of REGULATIONS that dont)
americas,(teamwork of AMERICAS armed forces) (to repair AMERICAS infrastructure so) (will safeguard AMERICAS own security) (to the AMERICAS are deeper)
learning,(teaching and LEARNING the first)
tirelessly,(teachers work TIRELESSLY with modest)
changed,(teacher who CHANGED the trajectory)
offer,(teacher can OFFER an escape) (quo lets OFFER schools a)
increase,(teacher can INCREASE the lifetime) (us to INCREASE student aid)
creativity,(teach with CREATIVITY and passion)
slows,(tape that SLOWS down too)
steps,(take some STEPS to fix)
illegal,(take on ILLEGAL immigration thats) (are fewer ILLEGAL crossings than)
options,(take no OPTIONS off the)
purpose,(systems core PURPOSE getting funding) (in common PURPOSE as long)
puts,(system that PUTS people to)
highways,(system of HIGHWAYS democratic and)
chinese,(surge in CHINESE tires but)
critical,(support is CRITICAL in helping)
whos,(support everyone WHOS willing to)
natural,(supply of NATURAL gas that) (development of NATURAL gas will) (all this NATURAL gas out) (true for NATURAL gas is) (experience with NATURAL gas shows)
transition,(summer this TRANSITION to afghan)
prepared,(summer im PREPARED to make)
every,(success that EVERY american had) (cant bring EVERY job back) (now on EVERY multinational company) (tax and EVERY penny should) (i want EVERY american looking) (convinced nearly EVERY state in) (his circumstance EVERY person in) (proposing that EVERY state every) (every state EVERY state requires) (imperative that EVERY family in) (they live EVERY day with) (ingenuity of EVERY person in) (work and EVERY risk-taker and) (that develops EVERY available source) (will take EVERY possible action) (that gives EVERY responsible homeowner) (the rules EVERY day deserve) (ive ordered EVERY federal agency) (get worse EVERY year some) (cant control EVERY event but) (va spending EVERY year ive) (said because EVERY single member) (succeeded because EVERY member of)
deductions,(subsidies or DEDUCTIONS on the)
walk,(students dont WALK away from) (of them WALK the stage) (will not WALK away from) (will not WALK away from)
rising,(struggling with RISING costs and)
costs,(struggled with COSTS that were) (to keep COSTS down recently) (the long-term COSTS of medicare) (with rising COSTS and stagnant)
stable,(strong and STABLE democracies and)
blows,(strike decisive BLOWS against our) (from the BLOWS weve dealt)
seoul,(streets of SEOUL imported from)
cleaner,(strategy thats CLEANER cheaper and) (that are CLEANER and cheaper)
ensures,(strategy that ENSURES we maintain)
develops,(strategy that DEVELOPS every available)
success,(story of SUCCESS that every) (begrudge financial SUCCESS in this) (this generations SUCCESS is only)
surge,(stopped a SURGE in chinese)
interest,(stop the INTEREST rates on)
bad,(stop the BAD behavior it) (by outsourcing BAD debt and) (offender thats BAD for consumers) (and its BAD for the) (least as BAD and it)
responsible,(stop expelling RESPONSIBLE young people) (its own RESPONSIBLE homeowners shouldnt) (gives every RESPONSIBLE homeowner the) (loans to RESPONSIBLE families who)
bullet,(stop any BULLET dont gut)
after,(steve jobs AFTER all innovation) (gate bridge AFTER world war) (the year AFTER that because)
step,(stay one STEP ahead of)
high,(stay in HIGH school until)
saves,(started that SAVES millions of)
teaching,(standards for TEACHING and learning) (to stop TEACHING to the)
creates,(standard that CREATES a market) (bill that CREATES these jobs)
violence,(stand against VIOLENCE and intimidation)
refused,(stake i REFUSED to let)
democratic,(stake arent DEMOCRATIC values or) (of highways DEMOCRATIC and republican)
darkness,(stairs into DARKNESS and danger)
labs,(staff our LABS start new) (federally financed LABS and universities)
laughter,(spilled milk LAUGHTER and applause)
milk,(spill because MILK was somehow) (over spilled MILK laughter and) (contain a MILK spill without)
supported,(spending have SUPPORTED federally financed)
$1,(spend nearly $1 trillion more) (more than $1 million a)
subsidies,(special tax SUBSIDIES or deductions)
summer,(speaker this SUMMER im prepared) (of this SUMMER this transition)
vice,(speaker mr VICE president members) (congress and VICE versa an)
attacks,(source of ATTACKS against america)
redesign,(some schools REDESIGN courses to)
our,(some of OUR last troops) (million of OUR fellow citizens) (many of OUR institutions have) (america within OUR reach a) (control of OUR own energy) (energy and OUR security and) (issue of OUR time is) (began leaving OUR shores technology) (it plunged OUR economy into) (million before OUR policies were) (state of OUR union is) (took office OUR auto industry) (thats left OUR shore but) (start with OUR tax code) (by when OUR competitors dont) (country lets OUR movies music) (from crossing OUR borders and) (like russia OUR workers are) (to turn OUR unemployment system) (of tomorrow OUR commitment to) (of what OUR nation spends) (to staff OUR labs start) (place in OUR federally financed) (investments in OUR budget dont) (percent of OUR potential offshore) (safety of OUR citizens at) (choose between OUR environment and) (environment and OUR economy applause) (three years OUR partnership with) (the future OUR experience with) (shale gas OUR experience with) (we connected OUR states with) (pay down OUR debt and) (from protecting OUR kids from) (sure that OUR food is) (safe and OUR water is) (to expand OUR investigations into) (help protect OUR people and) (people and OUR economy but) (pay down OUR debt and) (invest in OUR future right) (right now OUR most immediate) (to keep OUR investments in) (care for OUR veterans because) (paying down OUR debt we) (to change OUR tax code) (congress pay OUR fair share) (they know OUR way of) (well reduce OUR deficit thats) (blow to OUR confidence in) (confidence in OUR economy last) (events beyond OUR control it) (so that OUR government is) (thats why OUR health care) (to bridge OUR biggest philosophical) (learned from OUR actions abroad) (blows against OUR enemies from) (thousand of OUR troops have) (have served OUR own country) (who threaten OUR citizens our) (our citizens OUR friends and) (friends and OUR interests look) (power of OUR diplomacy a) (the globe OUR oldest alliances) (than ever OUR ties to) (are deeper OUR ironclad commitment) (cooperation between OUR two countries) (dealt to OUR enemies to) (power of OUR moral example) (or that OUR influence has) (working with OUR military leaders) (dollars in OUR budget to) (ahead of OUR adversaries ive) (will secure OUR country from) (above all OUR freedom endures) (means enlisting OUR veterans in) (of rebuilding OUR nation with) (will help OUR communities hire) (service of OUR troops when) (reminded that OUR destiny is) (we maintain OUR common resolve) (common resolve OUR journey moves) (forward and OUR future is) (state of OUR union will)
obsolete,(some jobs OBSOLETE folks at)
firms,(some financial FIRMS violate major)
said,(some even SAID we should) (furniture he SAID he worried) (bryan who SAID im proud) (succeeded he SAID because every)
farmers,(some dairy FARMERS to spend)
fail,(some companies FAIL but i) (if you FAIL –- because)
battery,(solar or BATTERY industry to)
pirated,(software be PIRATED its not)
legislation,(so pass LEGISLATION that makes) (this congress LEGISLATION that will)
pass,(so lets PASS an agenda) (more promising PASS clean energy) (now to PASS a comprehensive) (thing so PASS legislation that) (no drama PASS the payroll) (senate to PASS a simple)
change,(so lets CHANGE it first) (fight climate CHANGE but theres) (need to CHANGE our tax) (needs to CHANGE too often) (wave of CHANGE has washed) (forces of CHANGE cannot be)
effective,(smarter more EFFECTIVE government and)
owner,(small business OWNER in rural)
education,(skills and EDUCATION has to) (spends on EDUCATION each year) (down on EDUCATION tight budgets) (from their EDUCATION more of) (making higher EDUCATION a higher) (applause higher EDUCATION cant be) (–- like EDUCATION and medical) (why my EDUCATION reform offers)
wait,(sit and WAIT for the)
late,(since the LATE 1990s together)
yourselves,(simple ask YOURSELVES what you)
law,(signed into LAW were on) (me a LAW that gives) (broke the LAW speed assistance) (health care LAW relies on)
executive,(sign an EXECUTIVE order clearing) (applause the EXECUTIVE branch also)
absolutely,(shoulder applause ABSOLUTELY but i)
sure,(should make SURE that no) (from making SURE an oil) (or making SURE that our) (lets make SURE people who)
towards,(should go TOWARDS lowering taxes)
equal,(should earn EQUAL pay for) (pay for EQUAL work applause)
used,(should be USED to cover)
able,(should be ABLE to avoid) (should be ABLE to afford) (not be ABLE to bridge)
guide,(should also GUIDE us as)
right,(shore but RIGHT now its) (tax code RIGHT now companies) (create jobs RIGHT here in) (sign them RIGHT away applause) (its not RIGHT when another) (with the RIGHT skills growing) (looking for RIGHT now from) (immigration reform RIGHT now applause) (sign it RIGHT away applause) (resources applause RIGHT now right) (right now RIGHT now american) (years thats RIGHT eight years) (always come RIGHT away some) (too deep RIGHT now to) (some nation-building RIGHT here at) (do the RIGHT thing so) (our future RIGHT now our) (lets agree RIGHT here right) (right here RIGHT now no) (making choices RIGHT now were) (of americans RIGHT now because) (middle-class households RIGHT now warren) (what the RIGHT choice is) (coburn is RIGHT washington should) (thats not RIGHT americans know) (thats not RIGHT they know) (same thing RIGHT about now)
responsibilities,(shirk their RESPONSIBILITIES this pressure)
optimism,(shared the OPTIMISM of a)
basic,(share the BASIC american promise) (pay a BASIC minimum tax) (also demands BASIC research today)
taxes,(share of TAXES by moving) (towards lowering TAXES for companies) (share of TAXES applause tax) (percent in TAXES and my) (families your TAXES shouldnt go) (secretary in TAXES most americans) (share of TAXES its not) (views about TAXES and debt)
gave,(several thousand GAVE their lives)
rules,(set of RULES applause whats) (place new RULES to hold) (by the RULES weve brought) (by the RULES every day) (the same RULES from top) (behavior applause RULES to prevent) (to eliminate RULES that dont) (set of RULES the new) (the new RULES we passed)
goal,(set a GOAL of doubling) (meet that GOAL ahead of) (achieve that GOAL applause but)
receive,(service nominations RECEIVE a simple)
iraq,(serve in IRAQ together we) (fighting in IRAQ applause for) (ending the IRAQ war has)
believe,(sense i BELIEVE as strongly) (energy experts BELIEVE this will) (but i BELIEVE what republican)
him,(sense for HIM to bring) (would give HIM a second)
kids,(send your KIDS to college) (arent helping KIDS learn thats) (applause when KIDS do graduate) (protecting our KIDS from mercury) (send their KIDS to college)
neither,(senate applause NEITHER party has)
teamwork,(selflessness and TEAMWORK of americas)
meant,(security has MEANT the closest)
seniors,(security for SENIORS but in)
prosperity,(security and PROSPERITY arent so)
materials,(secure nuclear MATERIALS to the)
pledge,(secure a PLEDGE of 135000)
hillary,(secretary and HILLARY clinton a)
engineering,(science and ENGINEERING but as)
deal,(schools a DEAL give them) (how to DEAL with irans)
just,(school supplies JUST to make) (teachers who JUST arent helping) (we cant JUST keep subsidizing) (whove done JUST that some) (gas is JUST as true) (should be JUST one part) (reforms and JUST a fraction) (doesnt matter JUST like it)
incomes,(saw their INCOMES rise like)
$3000,(save about $3000 a year)
tripoli,(sanaa to TRIPOLI a year)
the,(salute to THE colors under) (has made THE united states) (respected around THE world applause) (applause for THE first time) (applause for THE first time) (been defeated THE talibans momentum) (testament to THE courage selflessness) (focus on THE mission at) (think about THE america within) (that leads THE world in) (parts of THE world an) (before at THE end of) (they built THE strongest economy) (middle class THE world has) (army got THE chance to) (college on THE gi bill) (turned out THE best products) (on earth THE two of) (them shared THE optimism of) (to share THE basic american) (for retirement THE defining issue) (plays by THE same set) (long before THE recession jobs) (folks at THE top saw) (in 2008 THE house of) (had looked THE other way) (didnt have THE authority to) (to stop THE bad behavior) (americans holding THE bag in) (bag in THE six months) (those are THE facts but) (these in THE last 22) (they created THE most jobs) (jobs for THE first time) (time since THE late 1990s) (to cut THE deficit by) (again applause THE state of) (return to THE very same) (crisis in THE first place) (manufacturing on THE day i) (was on THE verge of) (we got THE industry to) (top as THE worlds number-one) (faster in THE us than) (and together THE entire industry) (and tonight THE american auto) (weeks ago THE ceo of) (today for THE first time) (one of THE highest tax) (rates in THE world it) (should double THE tax deduction) (all over THE world two) (years with THE bipartisan trade) (cars on THE streets of) (anywhere in THE world to) (play by THE rules weve) (nearly twice THE rate as) (rate as THE last administration) (im announcing THE creation of) (workers are THE most productive) (and if THE playing field) (hire in THE united states) (workers with THE right skills) (can do THE job think) (community college THE company helped) (company helped THE college design) (to have THE same opportunity) (community colleges THE resources they) (cut through THE maze of) (for all THE information and) (prepare for THE jobs of) (state in THE country to) (and learning THE first time) (can increase THE lifetime income) (poverty to THE child who) (who changed THE trajectory of) (or defending THE status quo) (give them THE resources to) (teachers on THE job and) (and reward THE best ones) (teaching to THE test and) (them walk THE stage to) (do graduate THE most daunting) (can be THE cost of) (to stop THE interest rates) (applause extend THE tuition tax) (young people THE chance to) (by doubling THE number of) (jobs in THE next five) (better technology THE point is) (going up THE funding you) (another challenge THE fact that) (day with THE threat of) (boots on THE border than) (took office THE opponents of) (gives them THE chance to) (we encourage THE talent and) (to become THE next steve) (from getting THE financing to) (research today THE discoveries taking) (countries win THE race for) (race for THE future support) (future support THE same kind) (led to THE computer chip) (chip and THE internet to) (nowhere is THE promise of) (energy over THE last three) (production is THE highest that) (any of THE past 16) (percent of THE worlds oil) (jobs by THE end of) (end of THE decade and) (to disclose THE chemicals they) (without putting THE health and) (at risk THE development of) (and by THE way it) (dollars over THE course of) (helped develop THE technologies to) (ideas off THE ground applause) (partnership with THE private sector) (to be THE worlds leading) (michigan before THE recession the) (the recession THE factory only) (working in THE industry of) (industry of THE future our) (us that THE payoffs on) (away from THE promise of) (not cede THE wind or) (to make THE same commitment) (to end THE taxpayer giveaways) (new incentives THE differences in) (to allow THE development of) (announce that THE department of) (with us THE worlds largest) (one of THE largest commitments) (-– with THE navy purchasing) (of course THE easiest way) (lower over THE next decade) (all over THE world during) (world during THE great depression) (america built THE hoover dam) (dam and THE golden gate) (everybody from THE workers who) (them to THE businesses that) (today in THE next few) (clearing away THE red tape) (projects take THE money were) (and use THE rest to) (especially since THE construction industry) (one of THE hardest hit) (hit when THE housing bubble) (workers werent THE only ones) (cant fix THE problem on) (wait for THE housing market) (responsible homeowner THE chance to) (runaround from THE banks a) (fee on THE largest financial) (add to THE deficit and) (play by THE rules every) (that do THE same its) (to apply THE same rules) (all paid THE price for) (dont destroy THE free market) (they make THE free market) (regulations in THE first three) (billion over THE next five) (can contain THE kind of) (saw in THE gulf two) (back to THE days when) (back to THE days when) (of rules THE new rules) (entrepreneurs with THE best ideas) (youll pay THE bills if) (–- because THE rest of) (card company THE days of) (bad for THE vast majority) (who do THE right thing) (that makes THE penalties for) (investigations into THE abusive lending) (led to THE housing crisis) (who broke THE law speed) (help turn THE page on) (return to THE american values) (americans while THE recovery is) (drama pass THE payroll tax) (comes to THE deficit weve) (break for THE wealthiest 2) (shelters in THE tax code) (cuts for THE wealthiest americans) (do both THE american people) (know what THE right choice) (i told THE speaker this) (rein in THE long-term costs) (should follow THE buffett rule) (deductions on THE other hand) (applause youre THE ones struggling) (wages youre THE ones who) (they envy THE rich its) (need and THE country cant) (adds to THE deficit or) (make up THE difference like) (and to THE future of) (are thinking THE same thing) (maybe even THE year after) (little cynical THE greatest blow) (over whether THE united states) (tonight about THE deficit of) (street but THE divide between) (city and THE rest of) (rest of THE country is) (do with THE corrosive influence) (do with THE way congress) (passed through THE senate applause) (i ask THE senate to) (days applause THE executive branch) (grant me THE authority to) (to consolidate THE federal bureaucracy) (responsive to THE needs of) (needs of THE american people) (also lower THE temperature in) (to end THE notion that) (notion that THE two parties) (program on THE other hand) (who complain THE most about) (offices for THE folks back) (back home THE point is) (that help THE economy grow) (theres nothing THE united states) (applause thats THE lesson weve) (abroad over THE last few) (years ending THE iraq war) (to yemen THE al qaeda) (cant escape THE reach of) (reach of THE united states) (wind down THE war in) (leave by THE end of) (applause as THE tide of) (washed across THE middle east) (one of THE worlds longest-serving) (doubt that THE assad regime) (discover that THE forces of) (stake in THE outcome and) (up to THE people of) (people of THE region to) (stand for THE rights and) (iran through THE power of) (as one THE regime is) (options off THE table to) (can rejoin THE community of) (of nations THE renewal of) (felt across THE globe our) (ties to THE americas are) (has meant THE closest military) (hope from THE coalitions weve) (materials to THE missions weve) (disease from THE blows weve) (enemies to THE enduring power) (thats not THE message we) (leaders around THE world who) (years yes THE world is) (america remains THE one indispensable) (we maintain THE finest military) (military in THE world while) (country from THE growing dangers) (because of THE men and) (giving them THE care and) (care and THE benefits they) (veterans in THE work of) (nation with THE bipartisan support) (two from THE service of) (out for THE person next) (you or THE mission fails) (youre in THE thick of) (thick of THE fight you) (possessions is THE flag that) (flag that THE seal team) (them on THE mission to) (day in THE situation room) (day was THE mission no) (one of THE young men) (involved in THE raid later) (credit for THE mission it) (their job THE pilot who) (who landed THE helicopter that) (of control THE translator who) (from entering THE compound the) (the compound THE troops who) (who separated THE women and) (children from THE fight the) (the fight THE seals who) (charged up THE stairs more) (than that THE mission only) (hopeful and THE state of) (god bless THE united states)
should,(said we SHOULD let it) (applause we SHOULD start with) (that money SHOULD be used) (american company SHOULD be able) (multinational company SHOULD have to) (every penny SHOULD go towards) (manufacturer you SHOULD get a) (manufacturer we SHOULD double the) (town you SHOULD get help) (this congress SHOULD make sure) (in america SHOULD be able) (that we SHOULD take on) (excuses we SHOULD be working) (means women SHOULD earn equal) (means we SHOULD support everyone) (energy future SHOULD be just) (restore what SHOULD be any) (but it SHOULD also guide) (tax reform SHOULD follow the) (year you SHOULD not pay) (right washington SHOULD stop subsidizing) (both parties SHOULD put an) (that government SHOULD do for) (is we SHOULD all want)
worried,(said he WORRIED that at)
passed,(rules we PASSED restore what) (business –- PASSED through the)
hold,(rules to HOLD wall street) (unit will HOLD accountable those) (if we HOLD fast to)
whats,(rules applause WHATS at stake) (back applause WHATS happening in) (applause now WHATS true for) (some of WHATS broken has)
40,(rule from 40 years ago)
reminding,(rock –- REMINDING us that)
bridges,(roads and BRIDGES a power)
entrepreneur,(risk-taker and ENTREPRENEUR who aspires)
development,(risk the DEVELOPMENT of natural) (allow the DEVELOPMENT of clean)
fall,(rise or FALL as one)
never,(rise like NEVER before but) (like this NEVER happens again) (industry that NEVER has been) (applause theres NEVER been a) (applause lets NEVER forget millions) (it is NEVER again a)
opinions,(rio where OPINIONS of america)
warren,(right now WARREN buffett pays)
companies,(right now COMPANIES get tax) (overseas meanwhile COMPANIES that choose) (expenses for COMPANIES like master) (taxes for COMPANIES that choose) (start rewarding COMPANIES that create) (up more COMPANIES that want) (requiring all COMPANIES that drill) (out some COMPANIES fail but) (subsidized oil COMPANIES for a) (health insurance COMPANIES had unchecked) (credits to COMPANIES that hire)
gay,(rich poor GAY straight when)
can,(rewarded we CAN do this) (know we CAN because weve) (important we CAN either settle) (or we CAN restore an) (in detroit CAN happen in) (industries it CAN happen in) (what you CAN do to) (everything we CAN to help) (workers who CAN do the) (good teacher CAN increase the) (great teacher CAN offer an) (this chamber CAN point to) (daunting challenge CAN be the) (soldiers that CAN stop any) (gas that CAN last america) (applause we CAN also spur) (a farmer CAN contain a) (oil company CAN contain the) (now you CAN call this) (is broken CAN you blame) (of this CAN happen unless) (year we CAN make real) (but i CAN do a) (obligations it CAN rejoin the) (american leadership CAN be felt) (to serve CAN learn a)
from,(returned home FROM combat they) (overseas applause FROM now on) (seoul imported FROM detroit and) (unsafe goods FROM crossing our) (also hear FROM many business) (single mom FROM north carolina) (laid off FROM her job) (right now FROM data management) (so that FROM now on) (an escape FROM poverty to) (walk away FROM their education) (student loans FROM doubling in) (stop tuition FROM going up) (you get FROM taxpayers will) (keeps congress FROM acting on) (aspiring entrepreneurs FROM getting the) (laid off FROM his job) (walk away FROM the promise) (walk away FROM workers like) (rural america FROM selling her) (benefited everybody FROM the workers) (more runaround FROM the banks) (same rules FROM top to) (on responsibility FROM everybody weve) (one rule FROM 40 years) (back down FROM making sure) (back down FROM protecting our) (our kids FROM mercury poisoning) (didnt come FROM events beyond) (it came FROM a debate) (who benefited FROM that fiasco) (elected official FROM owning stocks) (weve learned FROM our actions) (our enemies FROM pakistan to) (america applause FROM this position) (north africa FROM tunis to) (to cairo FROM sanaa to) (prevent iran FROM getting a) (new hope FROM the coalitions) (and disease FROM the blows) (we get FROM leaders around) (people feel FROM tokyo to) (to berlin FROM cape town) (our country FROM the growing) (or two FROM the service) (kept others FROM entering the) (and children FROM the fight)
restructure,(retool and RESTRUCTURE today general)
defining,(retirement the DEFINING issue of)
general,(restructure today GENERAL motors is) (my attorney GENERAL to create) (state attorney GENERAL to expand)
rewarded,(responsibility is REWARDED we can)
pressure,(responsibilities this PRESSURE will not)
putting,(resource without PUTTING the health)
journey,(resolve our JOURNEY moves forward)
isnt,(reserves oil ISNT enough this)
strong,(research a STRONG military and) (lead to STRONG and stable) (is as STRONG as those) (always be STRONG thank you)
write,(required to WRITE out a)
but,(republican values BUT american values) (more efficient BUT also made) (never before BUT most hardworking) (the facts BUT so are) (this momentum BUT i intend) (our shore BUT right now) (manufacturing back BUT we have) (chinese tires BUT we need) (united states BUT cant find) (open today BUT to prepare) (a generation BUT challenges remain) (and engineering BUT as soon) (now applause BUT if election-year) (cancer cells BUT leave healthy) (years applause BUT with only) (second chance BUT he found) (companies fail BUT i will) (climate change BUT theres no) (construction projects BUT you need) (applause absolutely BUT i will) (our economy BUT it should) (and savings BUT we need) (for seniors BUT in return) (you want BUT asking a) (health care BUT no matter) (wall street BUT the divide) (a democrat BUT i believe) (economy grow BUT i can) (remains uncertain BUT we have) (goal applause BUT a peaceful) (every event BUT america remains) (be republicans BUT that doesnt)
tom,(republican friend TOM coburn is)
invested,(republican administrations INVESTED in great)
lincoln,(republican abraham LINCOLN believed that)
infrastructure,(repair americas INFRASTRUCTURE so much)
hundreds,(remember that HUNDREDS of thousands)
scrambling,(remain are SCRAMBLING knowing that)
guarantee,(remain a GUARANTEE of security)
looked,(regulators had LOOKED the other)
outdated,(regulations are OUTDATED unnecessary or) (its inefficient OUTDATED and remote)
rein,(reforms that REIN in the)
follow,(reform should FOLLOW the buffett)
historically,(refinancing at HISTORICALLY low rates)
lets,(reclaim them LETS remember how) (it so LETS change it) (another country LETS our movies) (status quo LETS offer schools) (to afford LETS also remember) (comprehensive plan LETS at least) (businesses so LETS pass an) (trust applause LETS never forget) (done so LETS agree right) (without delay LETS get it) (so together LETS take some) (tomorrow applause LETS limit any) (they impact LETS make sure)
